internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
13850,Mops trevori,"Tadarida trevori (J.A. Allen, 1917)",Tadarida,trevori,"(J.A. Allen, 1917)",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. pusillus G.M. Allen, 1917",Pteronotus,parnellii ssp. pusillus,"G.M. Allen, 1917",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. fuscus J.A. Allen, 1911",Pteronotus,parnellii ssp. fuscus,"J.A. Allen, 1911",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. gonavensis Koopman, 1955",Pteronotus,parnellii ssp. gonavensis,"Koopman, 1955",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. mexicanus Miller, 1902",Pteronotus,parnellii ssp. mexicanus,"Miller, 1902",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. portoricensis Miller, 1902",Pteronotus,parnellii ssp. portoricensis,"Miller, 1902",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. mesoamericanus Smith, 1972",Pteronotus,parnellii ssp. mesoamericanus,"Smith, 1972",,
88017638,Pteronotus parnellii,"Pteronotus parnellii ssp. rubiginosus Wagner, 1843",Pteronotus,parnellii ssp. rubiginosus,"Wagner, 1843",,
13845,Mops niveiventer,"Mops chitauensis Hill, 1937",Mops,chitauensis,"Hill, 1937",,
13845,Mops niveiventer,"Tadarida niveiventer (Cabrera &amp; Ruxton, 1926)",Tadarida,niveiventer,"(Cabrera &amp; Ruxton, 1926)",,
13845,Mops niveiventer,"Mops angolensis ssp. niveiventer Cabrera & Ruxton, 1926",Mops,angolensis,,subspecies,"Cabrera & Ruxton, 1926"
13847,Mops sarasinorum,"Tadarida sarasinorum (Meyer, 1899)",Tadarida,sarasinorum,"(Meyer, 1899)",,
99688187,Pteropus chrysoproctus,"Pteropus argentatus Gray, 1844",Pteropus,argentatus,"Gray, 1844",,
13848,Mops spurrelli,"Tadarida spurrelli (Dollman, 1911)",Tadarida,spurrelli,"(Dollman, 1911)",,
13848,Mops spurrelli,"Xiphonycteris spurrelli Dollman, 1911",Xiphonycteris,spurrelli,"Dollman, 1911",,
18719,Pteropus caniceps,"Pteropus caniceps ssp. dobsoni Andersen, 1908",Pteropus,caniceps,,subspecies,"Andersen, 1908"
18714,Pteropus aldabrensis,"Pteropus seychellensis ssp. aldabrensis True, 1893",Pteropus,seychellensis,,subspecies,"True, 1893"
18714,Pteropus aldabrensis,"Pteropus seychellensis True, 1893 ssp. aldabrensis",Pteropus,seychellensis,"True, 1893",subspecies,
13841,Mops midas,"Mops midas ssp. miarensi (A. Grandidier, 1869)",Mops,midas,,subspecies,"(A. Grandidier, 1869)"
13841,Mops midas,"Tadarida midas (Sundevall, 1843)",Tadarida,midas,"(Sundevall, 1843)",,
13841,Mops midas,"Mops unicolor (A. Grandidier, 1870)",Mops,unicolor,"(A. Grandidier, 1870)",,
13841,Mops midas,"Dysopes midas Sundevall, 1843",Dysopes,midas,"Sundevall, 1843",,
13842,Mops mops,"Tadarida mops de Blainville, 1840",Tadarida,mops,"de Blainville, 1840",,
13843,Mops nanulus,"Mops calabarensis Hayman, 1940",Mops,calabarensis,"Hayman, 1940",,
13843,Mops nanulus,"Tadarida nanula (J.A. Allen, 1917)",Tadarida,nanula,"(J.A. Allen, 1917)",,
18715,Pteropus alecto,"Pteropus banakrisi Richards & Hall, 2002",Pteropus,banakrisi,"Richards & Hall, 2002",,
13844,Mops niangarae,"Tadarida niangarae (J.A. Allen, 1917)",Tadarida,niangarae,"(J.A. Allen, 1917)",,
18726,Pteropus gilliardorum,"Pteropus gilliardi Van Deusen, 1969 [orth. error]",Pteropus,gilliardi,"Van Deusen, 1969 [orth. error]",,
18731,Desmalopex leucopterus,"Pteropus leucopterus Temminck, 1853",Pteropus,leucopterus,"Temminck, 1853",,
18732,Pteropus livingstonii,Pteropus livingstonei Andersen 1912,Pteropus,livingstonei,Andersen 1912,,
18729,Pteropus hypomelanus,"Pteropus maris Allen, 1936",Pteropus,maris,"Allen, 1936",,
18729,Pteropus hypomelanus,"Pteropus geminorum Miller, 1903",Pteropus,geminorum,"Miller, 1903",,
18729,Pteropus hypomelanus,"Pteropus tricolor Gray, 1871",Pteropus,tricolor,"Gray, 1871",,
18729,Pteropus hypomelanus,"Pteropus canus K. Andersen, 1908",Pteropus,canus,"K. Andersen, 1908",,
18729,Pteropus hypomelanus,"Pteropus vulcanius Thomas, 1915",Pteropus,vulcanius,"Thomas, 1915",,
18729,Pteropus hypomelanus,"Pteropus satyrus K. Andersen, 1908",Pteropus,satyrus,"K. Andersen, 1908",,
18729,Pteropus hypomelanus,"Pteropus luteus K. Andersen, 1908",Pteropus,luteus,"K. Andersen, 1908",,
18729,Pteropus hypomelanus,"Pteropus cagayanus Mearns, 1905",Pteropus,cagayanus,"Mearns, 1905",,
18729,Pteropus hypomelanus,"Pteropus robinsoni K. Andersen, 1909",Pteropus,robinsoni,"K. Andersen, 1909",,
18729,Pteropus hypomelanus,"Pteropus tomesi Peters, 1869",Pteropus,tomesi,"Peters, 1869",,
18729,Pteropus hypomelanus,"Pteropus lepidus Miller, 1900",Pteropus,lepidus,"Miller, 1900",,
18729,Pteropus hypomelanus,"Pteropus annectens K. Andersen, 1908",Pteropus,annectens,"K. Andersen, 1908",,
18729,Pteropus hypomelanus,"Pteropus fretensis Kloss, 1916",Pteropus,fretensis,"Kloss, 1916",,
18729,Pteropus hypomelanus,"Pteropus condorensis Peters, 1869",Pteropus,condorensis,"Peters, 1869",,
18729,Pteropus hypomelanus,"Pteropus simalurus Thomas, 1923",Pteropus,simalurus,"Thomas, 1923",,
18729,Pteropus hypomelanus,"Pteropus macassaricus Heude, 1897",Pteropus,macassaricus,"Heude, 1897",,
18729,Pteropus hypomelanus,"Pteropus enganus Miller, 1906",Pteropus,enganus,"Miller, 1906",,
85043053,Pteropus pelagicus,"Pteropus insularis Hombron &amp; Jacquinot, 1842",Pteropus,insularis,"Hombron &amp; Jacquinot, 1842",,
85043053,Pteropus pelagicus,"Pteropus phaeocephalus Thomas, 1882",Pteropus,phaeocephalus,"Thomas, 1882",,
18740,Pteropus melanotus,"Pteropus melanotus ssp. tytleri Mason, 1908",Pteropus,melanotus,,subspecies,"Mason, 1908"
18740,Pteropus melanotus,"Pteropus melanotus ssp. niadicus Miller, 1906",Pteropus,melanotus,,subspecies,"Miller, 1906"
188566753,Pteropus mariannus,"Pteropus keraudren Quoy & Gaimard, 1824",Pteropus,keraudren,"Quoy & Gaimard, 1824",,
13882,Mormopterus jugularis,"Nyctinomus jugularis Peters in Sclater, 1865",Nyctinomus,jugularis,"Peters in Sclater, 1865",,
18744,Pteropus nitendiensis,"Pteropus sanctacrucis Troughton, 1930",Pteropus,sanctacrucis,"Troughton, 1930",,
71732146,Ozimops planiceps,"Nyctinomus planiceps Peters, 1866",Nyctinomus,planiceps,"Peters, 1866",,
71732146,Ozimops planiceps,"Tadarida planiceps (Peters, 1866)",Tadarida,planiceps,"(Peters, 1866)",,
71732146,Ozimops planiceps,"Mormopterus planiceps (Peters, 1866)",Mormopterus,planiceps,"(Peters, 1866)",,
76776686,Micronomus norfolkensis,"Molossus norfolkensis Gray, 1839",Molossus,norfolkensis,"Gray, 1839",,
76776686,Micronomus norfolkensis,"Mormopterus norfolkensis (Gray, 1839)",Mormopterus,norfolkensis,"(Gray, 1839)",,
18741,Pteropus molossinus,"Pteropus breviceps Thomas, 1882",Pteropus,breviceps,"Thomas, 1882",,
71733227,Mormopterus acetabulosus,"Vespertilio acetabulosus Hermann, 1804",Vespertilio,acetabulosus,"Hermann, 1804",,
13877,Mormoops blainvillei,"Mormoops blainvillii Leach, 1821 [orth. error]",Mormoops,blainvillii,"Leach, 1821 [orth. error]",,
22577,Tylonycteris pachypus,"Vespertilio pachypus Temminck, 1840",Vespertilio,pachypus,"Temminck, 1840",,
18755,Pteropus rodricensis,"Pteropus mascarinus Mason, 1907",Pteropus,mascarinus,"Mason, 1907",,
18759,Pteropus seychellensis,"Pteropus seychellensis Nicoll, 1908 ssp. comorensis",Pteropus,seychellensis,"Nicoll, 1908",subspecies,
18759,Pteropus seychellensis,"Pteropus seychellensis Milne-Edwards, 1877 ssp. seychellensis",Pteropus,seychellensis,"Milne-Edwards, 1877",subspecies,
18760,Pteropus speciosus,"Pteropus mearnsi Hollister, 1913",Pteropus,mearnsi,"Hollister, 1913",,
10135,Hipposideros fulvus,"Rhinolophus fulgens Elliot, 1839",Rhinolophus,fulgens,"Elliot, 1839",,
10135,Hipposideros fulvus,"Phyllorhina aurita Tomes, 1859",Phyllorhina,aurita,"Tomes, 1859",,
10135,Hipposideros fulvus,"Hipposideros murinus Gray, 1838",Hipposideros,murinus,"Gray, 1838",,
10136,Hipposideros galeritus,"Phyllorhina galerita Dobson, 1876",Phyllorhina,galerita,"Dobson, 1876",,
10131,Hipposideros durgadasi,"Hipposideros cineraceus Khajuria, 1970 ssp. durgadasi",Hipposideros,cineraceus,"Khajuria, 1970",subspecies,
10130,Hipposideros doriae,"Hipposideros sabanus Thomas, 1898",Hipposideros,sabanus,"Thomas, 1898",,
85646564,Hipposideros larvatus,"Phyllorhina leptophylla Dobson, 1874",Phyllorhina,leptophylla,"Dobson, 1874",,
85646564,Hipposideros larvatus,"Rhinolophus larvatus Horsfield, 1823",Rhinolophus,larvatus,"Horsfield, 1823",,
10142,Hipposideros lankadiva,"Hipposideros schistaceus K. Andersen, 1918",Hipposideros,schistaceus,"K. Andersen, 1918",,
10120,Macronycteris commersoni,"Hipposideros commersoni (É. Geoffroy, 1813)",Hipposideros,commersoni,"(É. Geoffroy, 1813)",,
10119,Hipposideros cineraceus,"Hipposideros cineraceus (Peters, 1872) ssp. micropus",Hipposideros,cineraceus,"(Peters, 1872)",subspecies,
10119,Hipposideros cineraceus,"Phyllorhina micropus Peters, 1872",Phyllorhina,micropus,"Peters, 1872",,
13943,Murina leucogaster,"Murina rubex Thomas, 1916",Murina,rubex,"Thomas, 1916",,
13942,Murina huttoni,"Harpyiocephalus huttonii Peters, 1872",Harpyiocephalus,huttonii,"Peters, 1872",,
13941,Harpiola grisea,"Murina grisea Peters, 1872",Murina,grisea,"Peters, 1872",,
80459007,Hipposideros caffer,Phyllorhina  patellifer,Phyllorhina ,patellifer,,,
80459007,Hipposideros caffer,"Hipposideros nanus (Allen, 1917)",Hipposideros,nanus,"(Allen, 1917)",,
80459007,Hipposideros caffer,"Rhinolophus caffer Sundevall, 1846",Rhinolophus,caffer,"Sundevall, 1846",,
80459007,Hipposideros caffer,"Phyllorhina caffer (Sundevall, 1846)",Phyllorhina,caffer,"(Sundevall, 1846)",,
80459007,Hipposideros caffer,"Phyllorhina  gracilis Peters,  1852",Phyllorhina ,gracilis,"Peters,  1852",,
80459007,Hipposideros caffer,"Phyllorhina  angolensis Seabra, 1898",Phyllorhina ,angolensis,"Seabra, 1898",,
154196798,Murina cyclotis,"Murina  eileenae  Phillips, 1932",Murina ,eileenae ,"Phillips, 1932",,
13937,Murina aurata,"Murina aurita Miller, 1907",Murina,aurita,"Miller, 1907",,
10128,Hipposideros diadema,"Phyllorhina nicobarensis Dobson, 1871",Phyllorhina,nicobarensis,"Dobson, 1871",,
10128,Hipposideros diadema,"Rhinolophus diadema É. Geoffroy, 1813",Rhinolophus,diadema,"É. Geoffroy, 1813",,
10128,Hipposideros diadema,"Hipposideros nicobarensis (Dobson, 1871)",Hipposideros,nicobarensis,"(Dobson, 1871)",,
84562332,Murina ussuriensis,"Murina silvatica Yoshiyuki, 1983",Murina,silvatica,"Yoshiyuki, 1983",,
84562332,Murina ussuriensis,"Murina ussuriensis ssp. katerinae Kruskop, 2005",Murina,ussuriensis,,subspecies,"Kruskop, 2005 "
84560827,Murina tubinaris,"Harpyiocephalus tubinaris  Scully, 1881",Harpyiocephalus,tubinaris ,"Scully, 1881",,
84560827,Murina tubinaris,"Murina huttoni ssp. tubinaris Scully, 1881",Murina,huttoni ssp. tubinaris,"Scully, 1881",,
10125,Hipposideros curtus,"Hipposideros sandersoni Sanderson, 1937",Hipposideros,sandersoni,"Sanderson, 1937",,
10110,Hipposideros armiger,"Rhinolophus armiger Hodgson, 1835",Rhinolophus,armiger,"Hodgson, 1835",,
80457009,Hipposideros ater,"Hipposideros  atratus Kelaart, 1850",Hipposideros ,atratus,"Kelaart, 1850",,
80457009,Hipposideros ater,"Hipposideros bicolor ssp. nicobarulae Miller, 1902",Hipposideros,bicolor ssp. nicobarulae,"Miller, 1902",,
80457009,Hipposideros ater,"Hipposideros bicolor ssp. ater Templeton, 1848",Hipposideros,bicolor ssp. ater,"Templeton, 1848",,
80457009,Hipposideros ater,"Hipposideros nicobarulae Miller, 1902",Hipposideros,nicobarulae,"Miller, 1902",,
80457009,Hipposideros ater,"Hipposideros wrighti (Taylor, 1934)",Hipposideros,wrighti,"(Taylor, 1934)",,
10162,Hipposideros speoris,"Rhinolophus dukhunensis Sykes, 1831",Rhinolophus,dukhunensis,"Sykes, 1831",,
10162,Hipposideros speoris,"Hipposideros templetonii Kelaart, 1850",Hipposideros,templetonii,"Kelaart, 1850",,
10162,Hipposideros speoris,"Vespertilio speoris Schneider, 1800",Vespertilio,speoris,"Schneider, 1800",,
20521,Sphaerias blanfordi,"Cynopterus blanfordi Thomas, 1891",Cynopterus,blanfordi,"Thomas, 1891",,
10157,Hipposideros ruber,"Hipposideros niapu Allen, 1917",Hipposideros,niapu,"Allen, 1917",,
10157,Hipposideros ruber,"Hipposideros centralis Andersen, 1906",Hipposideros,centralis,"Andersen, 1906",,
10157,Hipposideros ruber,"Hipposideros ruber Anderson, 1906 ssp. guineensis",Hipposideros,ruber,"Anderson, 1906",subspecies,
13569,Miniopterus pusillus,"Miniopterus australis Dobson, 1876 ssp. pusillus",Miniopterus,australis,"Dobson, 1876",subspecies,
13568,Miniopterus minor,"Miniopterus minor Juste & Ibáñez, 1992 ssp. occidentalis",Miniopterus,minor,"Juste & Ibáñez, 1992",subspecies,
13648,Molossus molossus,"Vespertilio molossus Pallas, 1766",Vespertilio,molossus,"Pallas, 1766",,
102208365,Molossus coibensis,"Molossus barnesi Thomas, 1905",Molossus,barnesi,"Thomas, 1905",,
13644,Molossus rufus,"Molossus ater É. Geoffroy Saint-Hilaire, 1805 [incorrect use of name]",Molossus,ater,"É. Geoffroy Saint-Hilaire, 1805 [incorrect use of name]",,
13642,Cynomops planirostris,"Molossops planirostris (Peters, 1865)",Molossops,planirostris,"(Peters, 1865)",,
13639,Cynomops greenhalli,"Molossops greenhalli (Goodwin, 1958)",Molossops,greenhalli,"(Goodwin, 1958)",,
13637,Cynomops abrasus,"Molossops abrasus (Temminck, 1827)",Molossops,abrasus,"(Temminck, 1827)",,
21461,Taphozous melanopogon,"Taphozous solifer Hollister, 1913",Taphozous,solifer,"Hollister, 1913",,
21459,Taphozous longimanus,"Taphozous fulvidus Blyth, 1841",Taphozous,fulvidus,"Blyth, 1841",,
21459,Taphozous longimanus,"Taphozous cantorii Blyth, 1842",Taphozous,cantorii,"Blyth, 1842",,
21459,Taphozous longimanus,"Taphozous brevicaudus Blyth, 1841",Taphozous,brevicaudus,"Blyth, 1841",,
21459,Taphozous longimanus,"Taphozous  longimanus  ssp. leucopleurus  Dobson, 1875",Taphozous ,longimanus ,,subspecies,"Dobson, 1875"
21459,Taphozous longimanus,"Taphozous  longimanus  ssp. kampenii  Jentink, 1907",Taphozous ,longimanus ,,subspecies,"Jentink, 1907"
21459,Taphozous longimanus,"Taphozous longimanus ssp. albipinnis  Thomas, 1898",Taphozous,longimanus,,subspecies,"Thomas, 1898"
21452,Taphozous australis,"Taphozous fumosus De Vis, 1905",Taphozous,fumosus,"De Vis, 1905",,
15646,Otomops wroughtoni,"Nyctinomus wroughtoni Thomas, 1913",Nyctinomus,wroughtoni,"Thomas, 1913",,
6104,Cynopterus horsfieldii,"Cynopterus horsfieldi Gray, 1843 [orth. error]",Cynopterus,horsfieldi,"Gray, 1843 [orth. error]",,
6103,Cynopterus brachyotis,"Cynopterus brachysoma Dobson, 1871",Cynopterus,brachysoma,"Dobson, 1871",,
6103,Cynopterus brachyotis,"Pachysoma brachyotis Muller, 1838",Pachysoma,brachyotis,"Muller, 1838",,
6106,Cynopterus sphinx,"Vespertilio sphinx Vahl, 1797",Vespertilio,sphinx,"Vahl, 1797",,
6106,Cynopterus sphinx,"Pteropus pusillus É. Geoffroy, 1803",Pteropus,pusillus,"É. Geoffroy, 1803",,
6106,Cynopterus sphinx,"Pachysoma brevicaudatum Temminck, 1837",Pachysoma,brevicaudatum,"Temminck, 1837",,
6106,Cynopterus sphinx,"Cynopterus angulatus Miller, 1898",Cynopterus,angulatus,"Miller, 1898",,
6107,Cynopterus titthaecheilus,"Cynopterus titthaecheileus (Temminck, 1825) [orth. error]",Cynopterus,titthaecheileus,"(Temminck, 1825) [orth. error]",,
7919,Vespadelus caurinus,"Eptesicus caurinus Thomas, 1914",Eptesicus,caurinus,"Thomas, 1914",,
85197425,Eptesicus bottae,"Vesperus bottae Peters, 1869",Vesperus,bottae,"Peters, 1869",,
7910,Eptesicus nilssonii,Eptesicus japonensis x,Eptesicus,japonensis,x,,
7910,Eptesicus nilssonii,Eptesicus nilssoni x,Eptesicus,nilssoni,x,,
7910,Eptesicus nilssonii,"Eptesicus nilssoni (Keyserling & Blasius, 1839) [orth. error]",Eptesicus,nilssoni,"(Keyserling & Blasius, 1839) [orth. error]",,
7935,Rhyneptesicus nasutus,"Vesperugo nasutus Dobson, 1877",Vesperugo,nasutus,"Dobson, 1877",,
7935,Rhyneptesicus nasutus,"Eptesicus nasutus (Dobson, 1877)",Eptesicus,nasutus,"(Dobson, 1877)",,
7936,Eptesicus pachyotis,"Vesperugo pachyotis Dobson, 1871",Vesperugo,pachyotis,"Dobson, 1871",,
16981,Philetor brachypterus,"Vespertilio brachypterus Temminck, 1840",Vespertilio,brachypterus,"Temminck, 1840",,
7926,Eptesicus floweri,"Eptesicus lowei Thomas, 1915",Eptesicus,lowei,"Thomas, 1915",,
7924,Vespadelus finlaysoni,"Eptesicus finlaysoni Kitchener, Jones & Caputi, 1987",Eptesicus,finlaysoni,"Kitchener, Jones & Caputi, 1987",,
7942,Eptesicus tatei,"Nycticeius atratus Blyth, 1863 [not Kolenati, 1858]",Nycticeius,atratus,"Blyth, 1863 [not Kolenati, 1858]",,
7944,Vespadelus troughtoni,"Eptesicus troughtoni Kitchener, Jones & Caputi, 1987",Eptesicus,troughtoni,"Kitchener, Jones & Caputi, 1987",,
88151055,Lasiurus blossevillii,"Vespertilio blossevillii Lesson & Garnot, 1826",Vespertilio,blossevillii,"Lesson & Garnot, 1826",,
7938,Vespadelus pumilus,"Eptesicus pumilus Gray, 1841",Eptesicus,pumilus,"Gray, 1841",,
7938,Vespadelus pumilus,"Pipistrellus pumilus (Gray, 1841)",Pipistrellus,pumilus,"(Gray, 1841)",,
21318,Tadarida ventralis,"Tadarida ventralis (Dobson, 1876) ssp. africana",Tadarida,ventralis,"(Dobson, 1876)",subspecies,
21318,Tadarida ventralis,"Nyctinomus africanus Dobson, 1876",Nyctinomus,africanus,"Dobson, 1876",,
21313,Austronomus australis,"Tadarida australis (Gray, 1838)",Tadarida,australis,"(Gray, 1838)",,
21316,Tadarida fulminans,"Tadarida mastersoni Roberts, 1946",Tadarida,mastersoni,"Roberts, 1946",,
84457881,Epomophorus labiatus,"Epomophorus anurus Heuglin, 1864",Epomophorus,anurus,"Heuglin, 1864",,
84457881,Epomophorus labiatus,"Pteropus labiatus Temminck, 1837",Pteropus,labiatus,"Temminck, 1837",,
7903,Epomophorus gambianus,"Epomophorus gambianus Trouessart, 1904 ssp. pousarguesi",Epomophorus,gambianus,"Trouessart, 1904",subspecies,
13382,Neonycteris pusilla,"Micronycteris pusilla Sanborn, 1949",Micronycteris,pusilla,"Sanborn, 1949",,
13381,Trinycteris nicefori,"Micronycteris nicefori Sanborn, 1949",Micronycteris,nicefori,"Sanborn, 1949",,
17366,Perimyotis subflavus,"Pipistrellus subflavus (F. Cuvier, 1832)",Pipistrellus,subflavus,"(F. Cuvier, 1832)",,
17367,Falsistrellus tasmaniensis,"Pipistrellus tasmaniensis (Gould, 1858)",Pipistrellus,tasmaniensis,"(Gould, 1858)",,
13384,Glyphonycteris sylvestris,"Micronycteris sylvestris (Thomas, 1896)",Micronycteris,sylvestris,"(Thomas, 1896)",,
17361,Pipistrellus rueppellii,"Pipistrellus rueppelli (Fischer, 1829) [orth. error]",Pipistrellus,rueppelli,"(Fischer, 1829) [orth. error]",,
13377,Glyphonycteris daviesi,"Micronycteris daviesi (Hill, 1964)",Micronycteris,daviesi,"(Hill, 1964)",,
13380,Micronycteris minuta,"Micronycteris homezi Pirlot, 1967",Micronycteris,homezi,"Pirlot, 1967",,
17360,Hypsugo pulveratus,"Hypsugo pulveratus (Peters, 1870)",Hypsugo,pulveratus,"(Peters, 1870)",,
17360,Hypsugo pulveratus,"Pipistrellus pulveratus (Peters, 1871)",Pipistrellus,pulveratus,"(Peters, 1871)",,
17359,Falsistrellus petersi,"Pipistrellus petersi (Meyer, 1899)",Pipistrellus,petersi,"(Meyer, 1899)",,
11697,Leptonycteris nivalis,"Ischnoglossa nivalis Saussure, 1860",Ischnoglossa,nivalis,"Saussure, 1860",,
17356,Pipistrellus paterculus,"Pipistrellus abramus ssp. paterculus Thomas, 1915",Pipistrellus,abramus,,subspecies,"Thomas, 1915"
17356,Pipistrellus paterculus,"Pipistrellus paterculus  ssp. yunnanensis  Wang, 1982",Pipistrellus,paterculus ,,subspecies,"Wang, 1982"
17349,Hypsugo macrotis,"Pipistrellus macrotis (Temminck, 1840)",Pipistrellus,macrotis,"(Temminck, 1840)",,
17351,Falsistrellus mordax,"Pipistrellus mordax (Peters, 1866)",Pipistrellus,mordax,"(Peters, 1866)",,
17346,Hypsugo kitcheneri,"Pipistrellus kitcheneri (Thomas, 1915)",Pipistrellus,kitcheneri,"(Thomas, 1915)",,
44195,Hypsugo vordermanni,"Pipistrellus vordermanni (Jentink, 1890)",Pipistrellus,vordermanni,"(Jentink, 1890)",,
17345,Hypsugo joffrei,"Pipistrellus joffrei (Thomas, 1915)",Pipistrellus,joffrei,"(Thomas, 1915)",,
7787,Eonycteris spelaea,"Eonycteris spelaea Jentink, 1889 ssp. rosenbergii",Eonycteris,spelaea,"Jentink, 1889",subspecies,
7787,Eonycteris spelaea,"Eonycteris spelaea Maharadatunkamsi & Kitchener, 1997 ssp. winnyae",Eonycteris,spelaea,"Maharadatunkamsi & Kitchener, 1997",subspecies,
7787,Eonycteris spelaea,"Eonycteris spelaea Lawrence, 1939 ssp. glandifera",Eonycteris,spelaea,"Lawrence, 1939",subspecies,
7787,Eonycteris spelaea,"Eonycteris bernsteini Tate, 1942",Eonycteris,bernsteini,"Tate, 1942",,
7787,Eonycteris spelaea,"Macroglossus spelaeus Dobson, 1871",Macroglossus,spelaeus,"Dobson, 1871",,
17347,Hypsugo lophurus,"Pipistrellus lophurus (Thomas, 1915)",Pipistrellus,lophurus,"(Thomas, 1915)",,
17344,Pipistrellus javanicus,"Pipistrellus peguensis Sinha, 1969",Pipistrellus,peguensis,"Sinha, 1969",,
17344,Pipistrellus javanicus,"Scotophilus javanicus Gray, 1838",Scotophilus,javanicus,"Gray, 1838",,
17341,Parastrellus hesperus,"Pipistrellus hesperus H. Allen, 1864",Pipistrellus,hesperus,"H. Allen, 1864",,
1789,Bauerus dubiaquercus,"Antrozous dubiaquercus Van Gelder, 1959",Antrozous,dubiaquercus,"Van Gelder, 1959",,
17342,Pipistrellus imbricatus,"Hypsugo imbricatus (Horsfield, 1824)",Hypsugo,imbricatus,"(Horsfield, 1824)",,
17338,Scotozous dormeri,"Pipistrellus dormeri (Dobson, 1875)",Pipistrellus,dormeri,"(Dobson, 1875)",,
17338,Scotozous dormeri,"Scotozous dormeri ssp. caurinus Thomas, 1915",Scotozous,dormeri,,subspecies,"Thomas, 1915"
17335,Pipistrellus coromandra,"Vespertilio coromandelicus Blyth, 1851",Vespertilio,coromandelicus,"Blyth, 1851",,
