internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
6924,Atelocynus microtis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Atelocynus,microtis,,,,,"(Sclater, 1883)","<em>Atelocynus</em> is a monotypic genus. The species has formerly been placed in the genera <em>Lycalopex</em>, <em>Cerdocyon</em>, and <em>Dusicyon</em>. Phylogenetic analysis has shown <em>Atelocynus microtis</em> to be a distinct taxon most closely related to another monotypic Neotropical canid genus, <em>Speothos</em>."
7618,Eliomys quercinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Eliomys,quercinus,,,,,"(Linnaeus, 1766)",
9917,Nilgiritragus hylocrius,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Nilgiritragus,hylocrius,,,,,"(Ogilby, 1838)","<p>The Nilgiri Tahr was first described by Gray from a drawing and notes of General Hardwicke, and they were said to have been sent from Nepal and from Chittagong. However, it has hitherto only been found on the Neelgherry and adjacent hills, extending south along the Western Ghats nearly to Cape Comorin.&#160;The specific name given by Gray was the <em>Tamul,</em> word for rock or precipice goat. It was called Ibex by sportsmen in Madras (Jerdon, 1874).&#160; Later, Rice, (1984) provided a detailed description on the taxonomic history of Tahr. The Nilgiri Tahr was first named <em>Kemas hylocrius </em>by (Ogilby, 1838). Based on molecular phylogenetic analysis, Ropiquet and Hassanin (2005) proposed the name <em>Nilgiritragus hylocrius</em> for the species as it is claimed that the three species of Tahr (Himalayan, Arabian and Nilgiri) have had different lineages.<br/><br/>We follow Ropiquet and Hassanin (2005)in removing this species from the genus <em>Hemitragus</em>, and placing it in the monotypic genus <em>Nilgiritragus</em>, based on analyses of four molecular markers. No subspecies are recognized.</p>"
22781,Urocyon littoralis,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Urocyon,littoralis,,,,,"(Baird, 1857)",
22823,Ursus maritimus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,URSIDAE,Ursus,maritimus,,,,,"Phipps, 1774","<p>Phipps (1774) first described the Polar Bear as a distinct species and named it <em>Ursus maritimus</em>. Other names were suggested including <em>Thalassarctos, Thalarctos, and Thalatarctos. </em>Erdbrink (1953) and Thenius (1953) ultimately settled on <em>Ursus (Thalarctos) maritimus </em>because of interbreeding between Brown Bears (<em>Ursus arctos</em>) and Polar Bears in zoos. Based on the fossil record, Kurtén (1964) recommended the Phipps (1774) name <em>Ursus maritimus,</em> which was promoted by Harington (1966), Manning (1971) and Wilson (1976) and is used today (see DeMaster and Stirling 1981, Amstrup 2003, Wilson and Reeder 2005).</p>"
3921,Carterodon sulcidens,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Carterodon,sulcidens,,,,,"(Lund, 1841)","Known only from 32 specimens from throughout the Cerrado region. A morphometric assessment of these specimens did not indicate any significant morphological differentiation (Bezerra <span style=""font-style: italic;"">et al.</span> 2011)."
13325,Microcebus myoxinus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,myoxinus,,,,,"Peters, 1852",Groves in Wilson and Reeder (1993) treats this as a synonym under <i>M. murinus</i>. There is a problem with the typification of this taxon.
23052,Vulpes pallida,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Vulpes,pallida,,,,,"(Cretzschmar, 1826)",
16971461,Microcebus gerpi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,gerpi,,,,,"Radespiel, Ratsimbazafy, Rasoloharijaona, Raveloson, Andriaholinirina, Rakotondravony, Randrianarison  &amp; Randrianambinina, 2012",
39953,Aotus zonalis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,zonalis,,,,,"Goldman, 1914","It is doubtful that the current taxonomy provides a true picture of the diversity of the genus <i>Aotus</i>. Ruiz-Herrera <i>et al.</i> (2005) reported that cytogenetic studies have characterized 18 different karyotypes with diploid numbers ranging from 46 to 58 chromosomes. The taxonomy of the night monkeys essentially follows the revision by Hershkovitz (1983), with some modifications for the Colombian and Central American forms. 
<br>
<br>Reviewing the entire taxonomy and distributions of the night monkeys, <i>Aotus</i>, Ford (1994) carried out multivariate analyses of craniodental measures and pelage patterns and colour, and also took into consideration chromosomal data and blood protein variations. Ford (1994) concluded that there was “good support” for just two species north of the Río Amazonas: <i>A. trivirgatus</i> (Humboldt, 1812) east and north of the Rio Negro, and the polymorphic <i>A. vociferans</i> to the west of the Rio Negro. <i>Aotus vociferans</i>, as such, would include all the forms north of the Río Amazonas/Solimões in Brazil (west of the Rio Negro), Peru, Colombia and Ecuador, and in the Chocó, northern Colombia and Colombian Andes, and Panama: <i>brumbacki</i>, <i>lemurinus</i>, <i>griseimembra</i>, and <i>zonalis</i>.
<br>
<br>Hernández-Camacho and Cooper (1976) restricted both <i>lemurinus</i> (Colombian Andes, elevations from 1,000 to 1500 m up to 3,000–3,200 m) and <i>griseimembra</i> (northern lowlands, Santa Marta mountains, west to Río Sinú, Río San Jorge, lower Río Cauca and lowlands of middle and upper Río Magdalena) to Colombia, while recognizing the form <i>zonalis </i>as the night monkey of north-western Colombia (Chocó) and Panama. Hershkovitz (1983) recognized <i>lemurinus</i> and <i>griseimembra</i> as distinct, but considered them to be subspecies of a single species; he made no mention of the name zonalis, but as he ascribed Central American night monkeys to <i>A. lemurinus lemurinus</i>, by implication he was regarding it as a synonym of this latter form. Groves (2001) followed Hernández-Camacho and Cooper (1976) in recognizing <i>zonalis</i> as the form in Panama, and listed it as a subspecies of <i>lemurinus</i> along with <i>griseimembra</i> and <i>brumbacki</i> Hershkovitz, 1983. Defler <i>et al</i>. (2001) concluded that the karyotype of <i>Aotus hershkovitzi</i> Ramirez-Cerquera, 1983 (from the upper Río Cusiana, Boyacá, Colombia; 2n = 58) was in fact that of true <i>lemurinus</i>, and that the karyotypes which Hershkovitz (1983) had considered to be those of <i>lemurinus </i>were in fact of <i>zonalis</i>. Defler <i>et al.</i> (2001) and others (Defler 2003, 2004; Defler and Bueno 2003) concluded that <i>Aotus lemurinus </i>of Hershkovitz (1983) is in fact three karyotypically well-defined species, and that the night monkeys of the lowlands of Panama and the Chocó region of Colombia belong to the species <i>A. zonalis</i>, and those of the Magdalena valley to <i>A. griseimembra</i>, while those above altitudes of 1500m should correctly be referred to as <i>A. lemurinus</i>. For a review of the taxonomy of the night monkeys of Panama and northern Colombia see Rylands <i>et al.</i> (2006).
<br>
<br>Defler and Bueno (2007) discussed the karyology of the grey-necked night monkeys and reaffirmed the validity of <i>A. brumbacki</i>, <i>A. griseimembra</i>, <i>A. lemurinus</i>, <i>A. trivirgatus</i>, <i>A. vociferans</i> and <i>A. zonalis</i>."
1808,Aotus lemurinus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,,,,,"I. Geoffroy, 1846","The taxonomy of night monkeys (<em>Aotus </em>spp.) has been debated and still does not provide a complete picture of the diversity of the genus Aotus. Ruiz-Herrera <em>et al.</em> (2005) reported that cytogenetic studies have characterised 18 different karyotypes with diploid numbers ranging from 46 to 58 chromosomes. The taxonomy of the night monkeys essentially followed the early revision by Hershkovitz (1983), with some modifications for the Colombian and Central American forms. Recent molecular studies have made valuable contributions towards the understanding of night monkeys taxonomy and phylogenetic relations (Plautz <em>et al.</em>2009; Menezes <em>et al.</em> 2010). <br/><br/>Reviewing the entire taxonomy and distributions of the night monkeys, <em>Aotus</em>, Ford (1994) carried out multivariate analyses of craniodental measures and pelage patterns and color, and also took into consideration chromosomal data and blood protein variations. Ford (1994) concluded that there was “good support” for just two species north of the Río Amazonas: <em>A. trivirgatus</em> (Humboldt, 1812) east and north of the Rio Negro, and the polymorphic <em>A. vociferans</em> to the west of the Rio Negro. <em>Aotus vociferans</em>, as such, would include all the forms north of the Río Amazonas/Solimões in Brazil (west of the Rio Negro), Peru, Colombia and Ecuador, and in the Chocó, northern Colombia and Colombian Andes, and Panama: <em>brumbacki</em>, <em>lemurinus</em>, <em>griseimembra</em>, and <em>zonalis</em>. <br/> <br/>Hernández-Camacho and Cooper (1976) restricted both <em>lemurinus</em> (Colombian Andes, elevations from 1,000 to 1,500&#160;m up to 3,000–3,200&#160;m) and <em>griseimembra</em> (northern lowlands, Santa Marta mountains, west to Río Sinú, Río San Jorge, lower Río Cauca and lowlands of middle and upper Río Magdalena) to Colombia, while recognizing the form <em>zonalis </em>as the night monkey of north-western Colombia (Chocó) and Panama. Hershkovitz (1983) recognized <em>lemurinus</em> and <em>griseimembra</em> as distinct, but considered them to be subspecies of a single species; he made no mention of the name zonalis, but as he ascribed Central American night monkeys to <em>A. lemurinus lemurinus</em>, by implication he was regarding it as a synonym of this latter form. Groves (2001) followed Hernández-Camacho and Cooper (1976) in recognizing <em>zonalis</em> as the form in Panama, and listed it as a subspecies of <em>lemurinus</em> along with <em>griseimembra</em> and <em>brumbacki</em> Hershkovitz, 1983. Defler <em>et al</em>. (2001) concluded that the karyotype of <em>Aotus hershkovitzi</em> Ramirez-Cerquera, 1983 (from the upper Río Cusiana, Boyacá, Colombia; 2n = 58) was in fact that of true <em>lemurinus</em>, and that the karyotypes which Hershkovitz (1983) had considered to be those of <em>lemurinus </em>were in fact of <em>zonalis</em>. Defler <em>et al.</em> (2001) and others (Defler 2003, 2004; Defler and Bueno 2003) concluded that <em>Aotus lemurinus </em>of Hershkovitz (1983) is in fact three karyotypically well-defined species, and that the night monkeys of the lowlands of Panama and the Chocó region of Colombia belong to the species <em>A. zonalis</em>, and those of the Magdalena valley to <em>A. griseimembra</em>, while those above altitudes of 1,500 m should correctly be referred to as <em>A. lemurinus</em>. For a review of the taxonomy of the night monkeys of Panama and northern Colombia see Rylands <em>et al.</em> (2006). <br/> <br/>Defler and Bueno (2007) discussed the karyology of the grey-necked night monkeys and reaffirmed the validity of <em>A. brumbacki</em>, <em>A. griseimembra</em>, <em>A. lemurinus</em>, <em>A. trivirgatus</em>, <em>A. vociferans</em> and <em>A. zonalis</em>."
39915,Aotus brumbacki,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,brumbacki,,,,,"Hershkovitz, 1983","It is doubtful that the current taxonomy provides a true picture of the diversity of the genus <em>Aotus</em>. Ruiz-Herrera <em>et al</em>. (2005) reported that cytogenetic studies have characterized 18 different karyotypes with diploid numbers ranging from 46 to 58 chromosomes. The taxonomy of the night monkeys essentially follows the revision by Hershkovitz (1983), with some modifications for the Colombian and Central American forms.  <br/> <br/>Reviewing the entire taxonomy and distributions of the night monkeys, <em>Aotus</em>, Ford (1994) carried out multivariate analyses of craniodental measures and pelage patterns and colour, and also took into consideration chromosomal data and blood protein variations. Ford (1994) concluded that there was “good support” for just two species north of the Río Amazonas: <em>A. trivirgatus</em> (Humboldt, 1812) east and north of the Rio Negro, and the polymorphic <em>A. vociferans</em> to the west of the Rio Negro. <em>Aotus vociferans</em>, as such, would include all the forms north of the Río Amazonas/Solimões in Brazil (West of the Rio Negro), Peru, Colombia and Ecuador, and in the Chocó, northern Colombia and Colombian Andes, and Panama: <em>brumbacki</em>, <em>lemurinus</em>, <em>griseimembra</em> and <em>zonalis</em>. <br/> <br/>Hernández-Camacho and Cooper (1976) restricted both <em>lemurinus</em> (Colombian Andes, elevations from 1,000 to 1,500&#160;m up to 3,000–3,200&#160;m) and <em>griseimembra</em> (northern lowlands, Santa Marta mountains, West to Río Sinú, Río San Jorge, lower Río Cauca and lowlands of middle and upper Río Magdalena) to Colombia, while recognizing the form <em>zonalis</em> as the night monkey of north-western Colombia (Chocó) and Panama. Hershkovitz (1983) recognized <em>lemurinus</em> and <em>griseimembra</em> as distinct, but considered them to be subspecies of a single species; he made no mention of the name <em>zonalis</em>, but as he ascribed Central American night monkeys to <em>A. lemurinus lemurinus</em>, by implication he was regarding it as a synonym of this latter form. Groves (2001) followed Hernández-Camacho and Cooper (1976) in recognizing <em>zonalis</em> as the form in Panama, and listed it as a subspecies of <em>lemurinus</em> along with <em>griseimembra</em> and <em>brumbacki</em> Hershkovitz, 1983. Defler <em>et al</em>. (2001) concluded that the karyotype of <em>Aotus hershkovitzi</em> Ramirez-Cerquera, 1983 (from the upper Río Cusiana, Boyacá, Colombia; 2n = 58) was in fact that of true <em>lemurinus</em>, and that the karyotypes which Hershkovitz (1983) had considered to be those of <em>lemurinus</em> were in fact of <em>zonalis</em>. Defler <em>et al.</em> (2001) and others (Defler 2003, 2004; Defler and Bueno 2003) concluded that <em>Aotus lemurinus</em> of Hershkovitz (1983) is in fact three karyotypically well-defined species, and that the night monkeys of the lowlands of Panama and the Chocó region of Colombia belong to the species <em>A. zonalis</em>, and those of the Magdalena valley to <em>A. griseimembra</em>, while those above altitudes of 1,500 m should correctly be referred to as <em>A. lemurinus</em>. For a review of the taxonomy of the night monkeys of Panama and northern Colombia see Rylands&#160;<em>et al.</em> (2006). <br/> <br/>Defler and Bueno (2007) discuss the karyology of the Gray-necked Night Monkeys and reaffirm the validity of <em>A. brumbacki</em>, <em>A. griseimembra</em>, <em>A. lemurinus</em>, <em>A. trivirgatus</em>, <em>A. vociferans</em> and <em>A. zonalis</em>."
41546,Alouatta sara,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,sara,,,,,"Elliot, 1910","Hill (1962) and Stanyon <em>et al.</em> (1995) listed nine subspecies of the Red Howler Monkey (<em>Alouatta seniculus</em>): <em>A. s. seniculus</em>, <em>A. s. arctoidea</em>, <em>A. s. stramineus</em>, <em>A. s. macconnelli</em>, <em>A. s. insulanus</em>, <em>A. s. amazonica</em>, <em>A. s. juara</em>, <em>A. s. puruensis</em>, and <em>A. s. sara</em>. <br/> <br/><em>Alouatta seniculus sara</em> is now recognized as a full species following Minezawa <em>et al.</em> (1985; see also Stanyon <em>et al.</em> 1995; Groves 2001, 2005)."
914,Alouatta pigra,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,pigra,,,,,"Lawrence, 1933","Lawrance (1933) originally recognized the howlers from Belize, north and eastern Guatemala and the Yucatán Peninsula in Mexico, as to distinct taxa, within<em> Aloutta palliata</em> (<em>A. p. pigra</em> and <em>A. p. luctuosa</em>). Regarding <em>A. p. pigra</em> she mentioned “The differences, however, are so definite that they unquestionably indicate a separate subspecies; indeed, if it were not for the form found at Mountain Cow [<em>A. p. luctuosa</em>] which seems to be intermediate between this and typical <em>A. p. palliata</em>, one might be justified in calling it a distinct species” (Lawrance 1933, p. 334). Smith (1970) analysed pelage coloration patterns, and cranial and dental features of 238 specimens from across the range of <em>A. palliata</em> (including those studied by Lawrence, 1933) and compared them with a population sample of two sympatric forms of howler monkeys from the state of Tabasco, Mexico. He determined that the two (partially sympatric) forms from his sample constituted two well-differentiated species, and thus recommended <em>A. pigra</em> to be considered full species and separated from <em>A. palliata</em>. He considered <em>A. p. luctuosa</em> Lawrence, 1933 as junior synonym of <em>A. pigra</em>. Most authors have considered <em>A. pigra</em> as the single species of Black howler in Central America (e.g., Groves 2001, 2005; Rylands <em>et al</em>. 2006). Napier (1976) discussed that <em>A. pigra </em>was in fact <em>A. villosa</em> (Gray 1845), and Brandon-Jones (2006) argued that <em>Alouatta pigra</em> Lawrence, 1933 is a junior synonym. However, due to the poor condition of the type specimen of <em>A. villosa</em>, the lack of compelling evidence (genetic or otherwise) to ensure that this is in fact the same taxon as<em> A. pigra</em>, and in pro of taxonomic stability, Cortés-Ortiz <em>et al</em>. (2015a) continue to call this taxon <em>A. pigra</em> until further studies are completed. Using mtDNA markers, Cortés-Ortiz <em>et al</em>. (2003) confirmed that<em> A. palliata</em> and <em>A. pigra</em> comprise reciprocally monophyletic groups, justifying their separation into distinct species. Nonetheless, as pointed out by Cortés-Ortiz <em>et al.</em> (2015a) “the validity of <em>A. pigra luctuosa</em> from the Cayo District in Belize has yet to be evaluated with genetic data.”"
39961,Ateles hybridus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Ateles,hybridus,,,,,"I. Geoffroy, 1829","The taxonomy of spider monkeys (<em>Ateles </em>spp.) is based on Kellogg and Goldman´s (1944) seminal review, and more recently complemented by morphological and molecular analysis of Froehlich <em>et al.</em> (1991), Collins and Dubach (2000), Nieves <em>et al.</em> (2005) and Morales-Jimenez <em>et al. </em>(2015). In all studies, brown spider monkeys (<em>Ateles hybridus </em>I. Geoffroy, 1829) form a monophyletic clade, justifying full species status following the molecular studies conducted by Collins (1999) and Collins and Dubach (2000). These studies found that brown spider monkeys form an ancient clade within the spider monkeys, separated from white-bellied spider monkeys (<em>Ateles belzebuth</em>) approximately 3 mya. This classification was reinforced by Nieves <em>et al.</em> (2005) using chromosomal and molecular markers. Hernández-Camacho and Defler (1989) and Defler (2004) argued for the validity of two distinct forms: <em>brunneus</em> Gray, 1872 from the western bank of the Magdalena River, and <em>hybridus</em> from the eastern bank of the Magdalena River in Colombia and Venezuela. Nonetheless, recent molecular studies using two mitochondrial markers suggest that there has been substantial gene flow between both populations and that both taxa do not represent monophyletic clades (Link <em>et al.</em> 2015). Thus, brown spider monkeys are currently considered a single taxon without subspecific divisions."
